latitude	sun_angle	spring_eq_DOY	start_spring_eq	end_spring_eq	eqlength_spring	aut_eq_DOY	start_aut_eq	end_aut_eq	eqlength_autumn
-40	0	79	57	101	44	266	244	288	44
-39	-7	88	66	110	44	256	234	278	44
-39	-6.75	88	66	110	44	257	235	279	44
-39	-6.5	87	66	110	44	257	235	279	44
-39	-6.25	87	65	109	44	257	235	279	44
-39	-6	87	65	109	44	258	236	280	44
-39	-5.75	86	64	108	44	258	236	280	44
-39	-5.5	86	64	108	44	258	236	280	44
-39	-5.25	86	64	108	44	259	237	281	44
-39	-5	85	64	108	44	259	237	281	44
-39	-4.75	85	63	107	44	259	237	281	44
-39	-4.5	85	63	107	44	260	238	282	44
-39	-4.25	84	62	106	44	260	238	282	44
-39	-4	84	62	106	44	260	238	282	44
-39	-3.75	84	62	106	44	261	239	283	44
-39	-3.5	83	62	106	44	261	239	283	44
-39	-3.25	84	62	106	44	261	239	283	44
-39	-3	83	61	105	44	262	240	284	44
-39	-2.75	82	60	104	44	262	240	284	44
-39	-2.5	83	61	105	44	262	240	284	44
-39	-2.25	82	60	104	44	263	241	285	44
-39	-2	81	60	104	44	263	241	285	44
-39	-1.75	82	60	104	44	263	241	285	44
-39	-1.5	81	59	103	44	264	242	286	44
-39	-1.25	80	58	102	44	264	242	286	44
-39	-1	81	59	103	44	264	242	286	44
-39	-0.75	80	58	102	44	265	243	287	44
-39	-0.5	79	58	102	44	265	243	287	44
-39	-0.25	80	58	102	44	265	243	287	44
-39	0	79	57	101	44	266	244	288	44
-38	-7	88	66	110	44	257	234	278	44
-38	-6.75	88	66	110	44	257	235	279	44
-38	-6.5	87	65	109	44	257	235	279	44
-38	-6.25	87	65	109	44	258	235	279	44
-38	-6	87	65	109	44	258	236	280	44
-38	-5.75	86	64	108	44	258	236	280	44
-38	-5.5	86	64	108	44	259	236	280	44
-38	-5.25	86	64	108	44	259	237	281	44
-38	-5	85	64	108	44	259	237	281	44
-38	-4.75	85	63	107	44	260	237	281	44
-38	-4.5	85	63	107	44	260	238	282	44
-38	-4.25	84	62	106	44	260	238	282	44
-38	-4	84	62	106	44	261	238	282	44
-38	-3.75	84	62	106	44	261	239	283	44
-38	-3.5	83	62	106	44	261	239	283	44
-38	-3.25	84	62	106	44	261	239	283	44
-38	-3	83	61	105	44	262	240	284	44
-38	-2.75	82	60	104	44	262	240	284	44
-38	-2.5	83	61	105	44	262	240	284	44
-38	-2.25	82	60	104	44	263	241	285	44
-38	-2	81	60	104	44	263	241	285	44
-38	-1.75	82	60	104	44	263	241	285	44
-38	-1.5	81	59	103	44	264	242	286	44
-38	-1.25	80	58	102	44	264	242	286	44
-38	-1	81	59	103	44	264	242	286	44
-38	-0.75	80	58	102	44	265	243	287	44
-38	-0.5	79	58	102	44	265	243	287	44
-38	-0.25	80	58	102	44	265	243	287	44
-38	0	79	57	101	44	266	244	288	44
-37	-7	87	65	109	44	257	235	279	44
-37	-6.75	88	65	109	44	257	236	280	44
-37	-6.5	87	65	109	44	257	236	280	44
-37	-6.25	86	64	108	44	258	236	280	44
-37	-6	87	64	108	44	258	237	281	44
-37	-5.75	86	64	108	44	258	237	281	44
-37	-5.5	85	63	107	44	259	237	281	44
-37	-5.25	86	63	107	44	259	238	282	44
-37	-5	85	63	107	44	259	238	282	44
-37	-4.75	85	62	106	44	260	238	282	44
-37	-4.5	85	63	107	44	260	238	282	44
-37	-4.25	84	62	106	44	260	238	282	44
-37	-4	84	61	105	44	261	239	283	44
-37	-3.75	84	61	105	44	261	239	283	44
-37	-3.5	83	61	105	44	261	239	283	44
-37	-3.25	83	61	105	44	262	240	284	44
-37	-3	83	60	104	44	262	240	284	44
-37	-2.75	82	60	104	44	262	240	284	44
-37	-2.5	83	60	104	44	262	241	285	44
-37	-2.25	82	60	104	44	263	241	285	44
-37	-2	81	59	103	44	263	241	285	44
-37	-1.75	82	59	103	44	263	242	286	44
-37	-1.5	81	59	103	44	264	242	286	44
-37	-1.25	80	58	102	44	264	242	286	44
-37	-1	81	59	103	44	264	242	286	44
-37	-0.75	80	58	102	44	265	243	287	44
-37	-0.5	79	57	101	44	265	243	287	44
-37	-0.25	80	58	102	44	265	243	287	44
-37	0	79	57	101	44	266	244	288	44
-36	-7	87	65	109	44	257	235	279	44
-36	-6.75	87	65	109	44	258	236	280	44
-36	-6.5	87	64	108	44	258	236	280	44
-36	-6.25	86	64	108	44	258	236	280	44
-36	-6	86	64	108	44	259	237	281	44
-36	-5.75	86	64	108	44	259	237	281	44
-36	-5.5	85	63	107	44	259	237	281	44
-36	-5.25	86	63	107	44	259	238	282	44
-36	-5	85	63	107	44	259	238	282	44
-36	-4.75	84	62	106	44	260	238	282	44
-36	-4.5	85	63	107	44	260	238	282	44
-36	-4.25	84	62	106	44	260	238	282	44
-36	-4	84	61	105	44	261	239	283	44
-36	-3.75	84	61	105	44	261	239	283	44
-36	-3.5	83	61	105	44	261	239	283	44
-36	-3.25	83	61	105	44	262	240	284	44
-36	-3	83	60	104	44	262	240	284	44
-36	-2.75	82	60	104	44	262	240	284	44
-36	-2.5	82	60	104	44	263	241	285	44
-36	-2.25	82	60	104	44	263	241	285	44
-36	-2	81	59	103	44	263	241	285	44
-36	-1.75	82	59	103	44	263	242	286	44
-36	-1.5	81	59	103	44	264	242	286	44
-36	-1.25	80	58	102	44	264	242	286	44
-36	-1	81	59	103	44	264	242	286	44
-36	-0.75	80	58	102	44	265	243	287	44
-36	-0.5	79	57	101	44	265	243	287	44
-36	-0.25	80	58	102	44	265	243	287	44
-36	0	79	57	101	44	266	244	288	44
-35	-7	87	65	109	44	257	235	279	44
-35	-6.75	87	65	109	44	258	236	280	44
-35	-6.5	86	64	108	44	258	236	280	44
-35	-6.25	86	64	108	44	258	236	280	44
-35	-6	86	64	108	44	259	237	281	44
-35	-5.75	86	64	108	44	259	237	281	44
-35	-5.5	85	63	107	44	259	237	281	44
-35	-5.25	85	63	107	44	260	238	282	44
-35	-5	85	63	107	44	260	238	282	44
-35	-4.75	84	62	106	44	260	238	282	44
-35	-4.5	85	63	107	44	260	238	282	44
-35	-4.25	84	62	106	44	260	238	282	44
-35	-4	83	61	105	44	261	239	283	44
-35	-3.75	83	61	105	44	261	239	283	44
-35	-3.5	83	61	105	44	261	239	283	44
-35	-3.25	83	61	105	44	262	240	284	44
-35	-3	82	60	104	44	262	240	284	44
-35	-2.75	82	60	104	44	262	240	284	44
-35	-2.5	82	60	104	44	263	241	285	44
-35	-2.25	82	60	104	44	263	241	285	44
-35	-2	81	59	103	44	263	241	285	44
-35	-1.75	81	59	103	44	264	242	286	44
-35	-1.5	81	59	103	44	264	242	286	44
-35	-1.25	80	58	102	44	264	242	286	44
-35	-1	81	59	103	44	264	242	286	44
-35	-0.75	80	58	102	44	265	243	287	44
-35	-0.5	79	57	101	44	265	243	287	44
-35	-0.25	80	58	102	44	265	243	287	44
-35	0	79	57	101	44	266	244	288	44
-34	-7	87	65	109	44	258	235	279	44
-34	-6.75	87	65	109	44	258	236	280	44
-34	-6.5	86	64	108	44	258	236	280	44
-34	-6.25	86	64	108	44	258	236	280	44
-34	-6	86	64	108	44	259	237	281	44
-34	-5.75	85	64	108	44	259	237	281	44
-34	-5.5	85	63	107	44	259	237	281	44
-34	-5.25	85	63	107	44	260	238	282	44
-34	-5	85	63	107	44	260	238	282	44
-34	-4.75	84	62	106	44	260	238	282	44
-34	-4.5	84	63	107	44	261	238	282	44
-34	-4.25	84	62	106	44	261	238	282	44
-34	-4	83	61	105	44	261	239	283	44
-34	-3.75	83	61	105	44	261	239	283	44
-34	-3.5	83	61	105	44	261	239	283	44
-34	-3.25	83	61	105	44	262	240	284	44
-34	-3	82	60	104	44	262	240	284	44
-34	-2.75	82	60	104	44	262	240	284	44
-34	-2.5	82	60	104	44	263	241	285	44
-34	-2.25	82	60	104	44	263	241	285	44
-34	-2	81	59	103	44	263	241	285	44
-34	-1.75	81	59	103	44	264	242	286	44
-34	-1.5	81	59	103	44	264	242	286	44
-34	-1.25	80	58	102	44	264	242	286	44
-34	-1	81	59	103	44	264	242	286	44
-34	-0.75	80	58	102	44	265	243	287	44
-34	-0.5	79	57	101	44	265	243	287	44
-34	-0.25	80	58	102	44	265	243	287	44
-34	0	79	57	101	44	266	244	288	44
-33	-7	86	65	109	44	258	236	280	44
-33	-6.75	87	65	109	44	258	236	280	44
-33	-6.5	86	64	108	44	258	236	280	44
-33	-6.25	86	64	108	44	259	236	280	44
-33	-6	86	64	108	44	259	237	281	44
-33	-5.75	85	64	108	44	259	237	281	44
-33	-5.5	85	63	107	44	260	237	281	44
-33	-5.25	85	63	107	44	260	238	282	44
-33	-5	84	63	107	44	260	238	282	44
-33	-4.75	84	62	106	44	260	238	282	44
-33	-4.5	84	63	107	44	261	238	282	44
-33	-4.25	84	62	106	44	261	238	282	44
-33	-4	83	61	105	44	261	239	283	44
-33	-3.75	83	61	105	44	262	239	283	44
-33	-3.5	83	61	105	44	262	239	283	44
-33	-3.25	83	61	105	44	262	240	284	44
-33	-3	82	60	104	44	262	240	284	44
-33	-2.75	82	60	104	44	262	240	284	44
-33	-2.5	82	60	104	44	263	241	285	44
-33	-2.25	81	60	104	44	263	241	285	44
-33	-2	81	59	103	44	263	241	285	44
-33	-1.75	81	59	103	44	264	242	286	44
-33	-1.5	81	59	103	44	264	242	286	44
-33	-1.25	80	58	102	44	264	242	286	44
-33	-1	81	59	103	44	264	242	286	44
-33	-0.75	80	58	102	44	265	243	287	44
-33	-0.5	79	57	101	44	265	243	287	44
-33	-0.25	80	58	102	44	265	243	287	44
-33	0	79	57	101	44	266	244	288	44
-32	-7	86	64	108	44	258	236	280	44
-32	-6.75	86	64	108	44	258	237	281	44
-32	-6.5	86	63	107	44	258	237	281	44
-32	-6.25	85	63	107	44	259	237	281	44
-32	-6	86	63	107	44	259	238	282	44
-32	-5.75	85	63	107	44	259	238	282	44
-32	-5.5	85	62	106	44	260	238	282	44
-32	-5.25	85	63	107	44	260	238	282	44
-32	-5	84	62	106	44	260	238	282	44
-32	-4.75	84	62	106	44	260	239	283	44
-32	-4.5	84	62	106	44	261	239	283	44
-32	-4.25	83	61	105	44	261	239	283	44
-32	-4	83	61	105	44	261	240	284	44
-32	-3.75	83	61	105	44	262	240	284	44
-32	-3.5	83	60	104	44	262	240	284	44
-32	-3.25	83	61	105	44	262	240	284	44
-32	-3	82	60	104	44	262	241	285	44
-32	-2.75	82	60	104	44	262	241	285	44
-32	-2.5	82	60	104	44	263	241	285	44
-32	-2.25	81	59	103	44	263	241	285	44
-32	-2	81	59	103	44	263	241	285	44
-32	-1.75	81	59	103	44	264	242	286	44
-32	-1.5	81	58	102	44	264	242	286	44
-32	-1.25	80	58	102	44	264	242	286	44
-32	-1	80	58	102	44	264	243	287	44
-32	-0.75	80	58	102	44	265	243	287	44
-32	-0.5	79	57	101	44	265	243	287	44
-32	-0.25	80	58	102	44	265	243	287	44
-32	0	79	57	101	44	266	244	288	44
-31	-7	86	64	108	44	258	237	281	44
-31	-6.75	86	64	108	44	259	237	281	44
-31	-6.5	86	63	107	44	259	237	281	44
-31	-6.25	85	63	107	44	259	237	281	44
-31	-6	86	63	107	44	259	238	282	44
-31	-5.75	85	63	107	44	259	238	282	44
-31	-5.5	84	62	106	44	260	238	282	44
-31	-5.25	85	63	107	44	260	238	282	44
-31	-5	84	62	106	44	260	238	282	44
-31	-4.75	84	62	106	44	261	239	283	44
-31	-4.5	84	62	106	44	261	239	283	44
-31	-4.25	83	61	105	44	261	239	283	44
-31	-4	83	61	105	44	261	240	284	44
-31	-3.75	83	61	105	44	262	240	284	44
-31	-3.5	82	60	104	44	262	240	284	44
-31	-3.25	83	61	105	44	262	240	284	44
-31	-3	82	60	104	44	263	241	285	44
-31	-2.75	82	60	104	44	263	241	285	44
-31	-2.5	82	60	104	44	263	241	285	44
-31	-2.25	81	59	103	44	263	241	285	44
-31	-2	81	59	103	44	263	241	285	44
-31	-1.75	81	59	103	44	264	242	286	44
-31	-1.5	81	58	102	44	264	242	286	44
-31	-1.25	80	58	102	44	264	242	286	44
-31	-1	80	58	102	44	265	243	287	44
-31	-0.75	80	58	102	44	265	243	287	44
-31	-0.5	79	57	101	44	265	243	287	44
-31	-0.25	80	58	102	44	265	243	287	44
-31	0	79	57	101	44	266	244	288	44
-30	-7	86	64	108	44	259	237	281	44
-30	-6.75	86	64	108	44	259	237	281	44
-30	-6.5	85	63	107	44	259	237	281	44
-30	-6.25	85	63	107	44	259	237	281	44
-30	-6	85	63	107	44	260	238	282	44
-30	-5.75	85	63	107	44	260	238	282	44
-30	-5.5	84	62	106	44	260	238	282	44
-30	-5.25	85	63	107	44	260	238	282	44
-30	-5	84	62	106	44	260	238	282	44
-30	-4.75	84	62	106	44	261	239	283	44
-30	-4.5	84	62	106	44	261	239	283	44
-30	-4.25	83	61	105	44	261	239	283	44
-30	-4	83	61	105	44	262	240	284	44
-30	-3.75	83	61	105	44	262	240	284	44
-30	-3.5	82	60	104	44	262	240	284	44
-30	-3.25	83	61	105	44	262	240	284	44
-30	-3	82	60	104	44	263	241	285	44
-30	-2.75	82	60	104	44	263	241	285	44
-30	-2.5	82	60	104	44	263	241	285	44
-30	-2.25	81	59	103	44	263	241	285	44
-30	-2	81	59	103	44	263	241	285	44
-30	-1.75	81	59	103	44	264	242	286	44
-30	-1.5	80	58	102	44	264	242	286	44
-30	-1.25	80	58	102	44	264	242	286	44
-30	-1	80	58	102	44	265	243	287	44
-30	-0.75	80	58	102	44	265	243	287	44
-30	-0.5	79	57	101	44	265	243	287	44
-30	-0.25	80	58	102	44	265	243	287	44
-30	0	79	57	101	44	266	244	288	44
-29	-7	86	64	108	44	259	237	281	44
-29	-6.75	86	64	108	44	259	237	281	44
-29	-6.5	85	63	107	44	259	237	281	44
-29	-6.25	85	63	107	44	260	237	281	44
-29	-6	85	63	107	44	260	238	282	44
-29	-5.75	84	63	107	44	260	238	282	44
-29	-5.5	84	62	106	44	260	238	282	44
-29	-5.25	84	63	107	44	261	238	282	44
-29	-5	84	62	106	44	261	238	282	44
-29	-4.75	83	62	106	44	261	239	283	44
-29	-4.5	84	62	106	44	261	239	283	44
-29	-4.25	83	61	105	44	261	239	283	44
-29	-4	83	61	105	44	262	240	284	44
-29	-3.75	83	61	105	44	262	240	284	44
-29	-3.5	82	60	104	44	262	240	284	44
-29	-3.25	83	61	105	44	262	240	284	44
-29	-3	82	60	104	44	263	241	285	44
-29	-2.75	82	60	104	44	263	241	285	44
-29	-2.5	82	60	104	44	263	241	285	44
-29	-2.25	81	59	103	44	264	241	285	44
-29	-2	81	59	103	44	264	241	285	44
-29	-1.75	81	59	103	44	264	242	286	44
-29	-1.5	80	58	102	44	264	242	286	44
-29	-1.25	80	58	102	44	264	242	286	44
-29	-1	80	58	102	44	265	243	287	44
-29	-0.75	80	58	102	44	265	243	287	44
-29	-0.5	79	57	101	44	265	243	287	44
-29	-0.25	80	58	102	44	265	243	287	44
-29	0	79	57	101	44	266	244	288	44
-28	-7	85	63	108	45	259	237	282	45
-28	-6.75	86	63	108	45	259	237	282	45
-28	-6.5	85	62	107	45	259	237	282	45
-28	-6.25	85	62	107	45	260	237	282	45
-28	-6	85	62	107	45	260	238	283	45
-28	-5.75	84	62	107	45	260	238	283	45
-28	-5.5	84	61	106	45	260	238	283	45
-28	-5.25	84	62	107	45	261	238	283	45
-28	-5	84	61	106	45	261	238	283	45
-28	-4.75	83	61	106	45	261	239	284	45
-28	-4.5	84	61	106	45	261	239	284	45
-28	-4.25	83	60	105	45	261	239	284	45
-28	-4	82	60	105	45	262	240	284	44
-28	-3.75	82	60	105	45	262	240	285	45
-28	-3.5	82	60	104	44	262	240	285	45
-28	-3.25	82	60	105	45	263	240	285	45
-28	-3	82	60	104	44	263	241	285	44
-28	-2.75	81	59	104	45	263	241	285	44
-28	-2.5	82	60	104	44	263	241	285	44
-28	-2.25	81	59	103	44	264	241	286	45
-28	-2	81	59	103	44	264	241	286	45
-28	-1.75	81	59	103	44	264	242	286	44
-28	-1.5	80	58	102	44	264	242	286	44
-28	-1.25	80	58	102	44	264	242	286	44
-28	-1	80	58	102	44	265	243	287	44
-28	-0.75	80	58	102	44	265	243	287	44
-28	-0.5	79	57	101	44	265	243	287	44
-28	-0.25	80	58	102	44	265	243	287	44
-28	0	79	57	101	44	266	244	288	44
-27	-7	85	63	108	45	259	237	282	45
-27	-6.75	85	63	108	45	260	237	282	45
-27	-6.5	85	62	107	45	260	237	282	45
-27	-6.25	84	62	107	45	260	237	282	45
-27	-6	85	62	107	45	260	238	283	45
-27	-5.75	84	62	107	45	260	238	283	45
-27	-5.5	84	61	106	45	261	238	283	45
-27	-5.25	84	62	107	45	261	238	283	45
-27	-5	83	61	106	45	261	238	283	45
-27	-4.75	83	61	106	45	261	239	284	45
-27	-4.5	83	61	106	45	262	239	284	45
-27	-4.25	83	60	105	45	262	239	284	45
-27	-4	82	60	105	45	262	239	285	46
-27	-3.75	82	60	105	45	262	240	285	45
-27	-3.5	82	59	105	46	262	240	285	45
-27	-3.25	82	60	105	45	263	240	285	45
-27	-3	82	59	105	46	263	240	286	46
-27	-2.75	81	59	104	45	263	240	286	46
-27	-2.5	82	59	105	46	263	240	286	46
-27	-2.25	81	58	104	46	264	241	286	45
-27	-2	81	58	104	46	264	241	286	45
-27	-1.75	81	58	104	46	264	241	287	46
-27	-1.5	80	57	103	46	264	241	287	46
-27	-1.25	80	57	103	46	264	241	287	46
-27	-1	80	57	103	46	265	242	288	46
-27	-0.75	80	57	103	46	265	242	288	46
-27	-0.5	79	56	102	46	265	242	288	46
-27	-0.25	80	57	103	46	265	242	288	46
-27	0	79	56	102	46	266	243	289	46
-26	-7	85	62	108	46	259	237	283	46
-26	-6.75	85	62	108	46	260	237	283	46
-26	-6.5	85	61	107	46	260	237	283	46
-26	-6.25	84	61	107	46	260	237	283	46
-26	-6	85	61	107	46	260	238	284	46
-26	-5.75	84	61	107	46	260	238	284	46
-26	-5.5	84	60	106	46	261	238	284	46
-26	-5.25	84	61	107	46	261	238	284	46
-26	-5	83	60	106	46	261	238	284	46
-26	-4.75	83	60	106	46	261	239	285	46
-26	-4.5	83	60	106	46	262	239	285	46
-26	-4.25	83	59	105	46	262	239	285	46
-26	-4	82	59	105	46	262	239	285	46
-26	-3.75	82	59	105	46	262	240	286	46
-26	-3.5	82	59	105	46	262	240	286	46
-26	-3.25	82	59	105	46	263	240	286	46
-26	-3	82	59	105	46	263	240	286	46
-26	-2.75	81	58	104	46	263	240	286	46
-26	-2.5	82	59	105	46	263	240	286	46
-26	-2.25	81	58	104	46	264	241	287	46
-26	-2	81	58	104	46	264	241	287	46
-26	-1.75	81	58	104	46	264	241	287	46
-26	-1.5	80	57	103	46	264	241	287	46
-26	-1.25	80	57	103	46	264	241	287	46
-26	-1	80	57	103	46	265	242	288	46
-26	-0.75	80	57	103	46	265	242	288	46
-26	-0.5	79	56	102	46	265	242	288	46
-26	-0.25	80	57	103	46	265	242	288	46
-26	0	79	56	102	46	266	243	289	46
-25	-7	85	62	108	46	260	237	283	46
-25	-6.75	85	62	108	46	260	237	283	46
-25	-6.5	84	61	107	46	260	237	283	46
-25	-6.25	84	61	107	46	260	237	283	46
-25	-6	84	61	107	46	261	238	284	46
-25	-5.75	84	61	107	46	261	238	284	46
-25	-5.5	83	60	106	46	261	238	284	46
-25	-5.25	84	61	107	46	261	238	284	46
-25	-5	83	60	106	46	261	238	284	46
-25	-4.75	83	60	106	46	262	239	285	46
-25	-4.5	83	60	106	46	262	239	285	46
-25	-4.25	82	59	105	46	262	239	285	46
-25	-4	82	59	105	46	262	239	285	46
-25	-3.75	82	59	105	46	263	240	286	46
-25	-3.5	82	59	105	46	263	240	286	46
-25	-3.25	82	59	105	46	263	240	286	46
-25	-3	82	59	105	46	263	240	286	46
-25	-2.75	81	58	104	46	263	240	286	46
-25	-2.5	82	59	105	46	263	240	286	46
-25	-2.25	81	58	104	46	264	241	287	46
-25	-2	81	58	104	46	264	241	287	46
-25	-1.75	81	58	104	46	264	241	287	46
-25	-1.5	80	57	103	46	264	241	287	46
-25	-1.25	80	57	103	46	264	241	287	46
-25	-1	80	57	103	46	265	242	288	46
-25	-0.75	80	57	103	46	265	242	288	46
-25	-0.5	79	56	102	46	265	242	288	46
-25	-0.25	80	57	103	46	265	242	288	46
-25	0	79	56	102	46	266	243	289	46
-24	-7	84	62	108	46	260	237	283	46
-24	-6.75	85	62	108	46	260	237	283	46
-24	-6.5	84	61	107	46	260	237	283	46
-24	-6.25	84	61	107	46	261	237	283	46
-24	-6	84	61	107	46	261	238	284	46
-24	-5.75	84	61	107	46	261	238	284	46
-24	-5.5	83	60	106	46	261	238	284	46
-24	-5.25	84	61	107	46	261	238	284	46
-24	-5	83	60	106	46	261	238	284	46
-24	-4.75	83	60	106	46	262	239	285	46
-24	-4.5	83	60	106	46	262	239	285	46
-24	-4.25	82	59	105	46	262	239	285	46
-24	-4	82	59	105	46	262	239	285	46
-24	-3.75	82	59	105	46	263	240	286	46
-24	-3.5	82	59	105	46	263	240	286	46
-24	-3.25	82	59	105	46	263	240	286	46
-24	-3	81	59	105	46	263	240	286	46
-24	-2.75	81	58	104	46	263	240	286	46
-24	-2.5	81	59	105	46	264	240	286	46
-24	-2.25	81	58	104	46	264	241	287	46
-24	-2	80	58	104	46	264	241	287	46
-24	-1.75	81	58	104	46	264	241	287	46
-24	-1.5	80	57	103	46	264	241	287	46
-24	-1.25	80	57	103	46	264	241	287	46
-24	-1	80	57	103	46	265	242	288	46
-24	-0.75	80	57	103	46	265	242	288	46
-24	-0.5	79	56	102	46	265	242	288	46
-24	-0.25	80	57	103	46	265	242	288	46
-24	0	79	56	102	46	266	243	289	46
-23	-7	84	61	108	47	260	237	284	47
-23	-6.75	85	61	108	47	260	237	284	47
-23	-6.5	84	60	107	47	260	237	284	47
-23	-6.25	84	60	107	47	261	237	284	47
-23	-6	84	60	107	47	261	238	285	47
-23	-5.75	83	60	107	47	261	238	285	47
-23	-5.5	83	59	106	47	261	238	285	47
-23	-5.25	83	60	107	47	262	238	285	47
-23	-5	83	59	106	47	262	238	285	47
-23	-4.75	82	59	106	47	262	239	285	46
-23	-4.5	83	59	106	47	262	239	286	47
-23	-4.25	82	59	105	46	262	239	286	47
-23	-4	82	59	105	46	262	239	286	47
-23	-3.75	82	59	105	46	263	240	286	46
-23	-3.5	82	58	105	47	263	240	286	46
-23	-3.25	82	59	105	46	263	240	286	46
-23	-3	81	58	105	47	263	240	287	47
-23	-2.75	81	58	104	46	263	240	287	47
-23	-2.5	81	58	105	47	264	240	287	47
-23	-2.25	81	57	104	47	264	241	287	46
-23	-2	80	57	104	47	264	241	287	46
-23	-1.75	81	58	104	46	264	241	287	46
-23	-1.5	80	57	103	46	264	241	288	47
-23	-1.25	80	57	103	46	264	241	288	47
-23	-1	80	57	103	46	265	242	288	46
-23	-0.75	80	57	103	46	265	242	288	46
-23	-0.5	79	56	102	46	265	242	288	46
-23	-0.25	80	57	103	46	265	242	288	46
-23	0	79	56	102	46	266	243	289	46
-22	-7	84	61	108	47	260	237	284	47
-22	-6.75	84	61	108	47	261	237	284	47
-22	-6.5	84	60	107	47	261	237	284	47
-22	-6.25	83	60	107	47	261	237	284	47
-22	-6	84	60	107	47	261	238	285	47
-22	-5.75	83	60	107	47	261	238	285	47
-22	-5.5	83	59	106	47	262	238	285	47
-22	-5.25	83	60	107	47	262	238	285	47
-22	-5	83	59	106	47	262	238	285	47
-22	-4.75	82	59	106	47	262	238	286	48
-22	-4.5	83	59	106	47	262	239	286	47
-22	-4.25	82	58	106	48	262	239	286	47
-22	-4	82	58	106	48	263	239	286	47
-22	-3.75	82	58	106	48	263	239	287	48
-22	-3.5	81	58	105	47	263	239	287	48
-22	-3.25	82	58	106	48	263	239	287	48
-22	-3	81	58	105	47	263	240	287	47
-22	-2.75	81	57	105	48	263	240	287	47
-22	-2.5	81	58	105	47	264	240	287	47
-22	-2.25	81	57	104	47	264	240	288	48
-22	-2	80	57	104	47	264	240	288	48
-22	-1.75	81	57	105	48	264	240	288	48
-22	-1.5	80	56	104	48	265	241	288	47
-22	-1.25	80	56	104	48	265	241	288	47
-22	-1	80	56	104	48	265	241	289	48
-22	-0.75	80	56	104	48	265	241	289	48
-22	-0.5	79	55	103	48	265	241	289	48
-22	-0.25	80	56	104	48	265	241	289	48
-22	0	79	55	103	48	266	242	290	48
-21	-7	84	60	108	48	261	237	285	48
-21	-6.75	84	60	108	48	261	237	285	48
-21	-6.5	83	59	107	48	261	237	285	48
-21	-6.25	83	59	107	48	261	237	285	48
-21	-6	84	59	107	48	261	238	286	48
-21	-5.75	83	59	107	48	261	238	286	48
-21	-5.5	83	58	106	48	262	238	286	48
-21	-5.25	83	59	107	48	262	238	286	48
-21	-5	82	58	106	48	262	238	286	48
-21	-4.75	82	58	106	48	262	238	286	48
-21	-4.5	83	58	106	48	262	239	287	48
-21	-4.25	82	58	106	48	262	239	287	48
-21	-4	82	58	106	48	263	239	287	48
-21	-3.75	82	58	106	48	263	239	287	48
-21	-3.5	81	57	105	48	263	239	287	48
-21	-3.25	82	58	106	48	263	239	287	48
-21	-3	81	57	105	48	264	240	288	48
-21	-2.75	81	57	105	48	264	240	288	48
-21	-2.5	81	57	105	48	264	240	288	48
-21	-2.25	81	56	104	48	264	240	288	48
-21	-2	80	56	104	48	264	240	288	48
-21	-1.75	81	57	105	48	264	240	288	48
-21	-1.5	80	56	104	48	265	241	289	48
-21	-1.25	80	56	104	48	265	241	289	48
-21	-1	80	56	104	48	265	241	289	48
-21	-0.75	80	56	104	48	265	241	289	48
-21	-0.5	79	55	103	48	265	241	289	48
-21	-0.25	80	56	104	48	265	241	289	48
-21	0	79	55	103	48	266	242	290	48
-20	-7	84	60	108	48	261	237	285	48
-20	-6.75	84	60	108	48	261	237	285	48
-20	-6.5	83	59	107	48	261	237	285	48
-20	-6.25	83	59	107	48	261	237	285	48
-20	-6	83	59	107	48	262	238	286	48
-20	-5.75	83	59	107	48	262	238	286	48
-20	-5.5	82	58	106	48	262	238	286	48
-20	-5.25	83	59	107	48	262	238	286	48
-20	-5	82	58	106	48	262	238	286	48
-20	-4.75	82	58	106	48	262	238	286	48
-20	-4.5	82	58	106	48	263	239	287	48
-20	-4.25	82	58	106	48	263	239	287	48
-20	-4	82	58	106	48	263	239	287	48
-20	-3.75	82	58	106	48	263	239	287	48
-20	-3.5	81	57	105	48	263	239	287	48
-20	-3.25	82	58	106	48	263	239	287	48
-20	-3	81	57	105	48	264	240	288	48
-20	-2.75	81	57	105	48	264	240	288	48
-20	-2.5	81	57	105	48	264	240	288	48
-20	-2.25	80	56	104	48	264	240	288	48
-20	-2	80	56	104	48	264	240	288	48
-20	-1.75	81	57	105	48	264	240	288	48
-20	-1.5	80	56	104	48	265	241	289	48
-20	-1.25	80	56	104	48	265	241	289	48
-20	-1	80	56	104	48	265	241	289	48
-20	-0.75	80	56	104	48	265	241	289	48
-20	-0.5	79	55	103	48	265	241	289	48
-20	-0.25	80	56	104	48	265	241	289	48
-20	0	79	55	103	48	266	242	290	48
-19	-7	83	59	108	49	261	237	285	48
-19	-6.75	84	60	108	48	261	237	285	48
-19	-6.5	83	59	107	48	261	237	285	48
-19	-6.25	83	59	107	48	262	237	285	48
-19	-6	83	59	107	48	262	238	286	48
-19	-5.75	83	59	107	48	262	238	286	48
-19	-5.5	82	58	106	48	262	238	286	48
-19	-5.25	83	59	107	48	262	238	286	48
-19	-5	82	58	106	48	262	238	286	48
-19	-4.75	82	58	106	48	263	238	286	48
-19	-4.5	82	58	106	48	263	239	287	48
-19	-4.25	82	58	106	48	263	239	287	48
-19	-4	81	58	106	48	263	239	287	48
